unique_id,instrument,bjd,rv,rv_err,fwhm,contrast,BIS
1030988,,59651.58975770045,-16.373,0.054000000000000006,,,
1031176,,59656.50862099975,-15.585,0.057999999999999996,,,
1031360,,59658.44220709987,-13.774000000000001,0.065,,,
1031560,,59660.3776598,-15.727,0.059000000000000004,,,
1032260,,59669.506568000186,-12.914000000000001,0.076,,,
1032365,,59670.496961299796,-14.129000000000001,0.06,,,
1033075,,59678.44804299995,-14.043,0.059000000000000004,,,
1035841,,59703.37421339983,-16.385,0.061,,,
1036193,,59706.40294290008,-14.464,0.069,,,
1036445,,59708.57631629985,-14.134,0.075,,,
1036756,,59711.482694000006,-16.435,0.057999999999999996,,,
1037057,,59714.468582899775,-15.017999999999999,0.055,,,
1037495,,59717.39142999984,-12.82,0.079,,,
1037808,,59720.36084249988,-14.802999999999999,0.061,,,
1038684,,59728.488489399664,-14.329,0.06,,,
1040706,,59748.416446399875,-13.833,0.084,,,
1045229,,59793.701144700404,-14.405,0.045,,,
1045613,,59797.37148049986,-13.639000000000001,0.052000000000000005,,,
1046136,,59803.37542339973,-15.962,0.046,,,
1046282,,59804.73422339978,-12.890999999999998,0.059000000000000004,,,
1047155,,59813.58351549972,-14.488,0.059000000000000004,,,
1051126,,59858.458911799826,-16.882,0.035,,,
1051219,,59859.44351739995,-14.825999999999999,0.046,,,
1051345,,59860.657002399676,-13.012,0.061,,,
1052744,,59873.63992299978,-15.751,0.084,,,
1061192,,59965.588359200396,-17.074,0.053,,,
1061287,,59966.58150359988,-15.286,0.059000000000000004,,,
1061563,,59969.343500100076,-17.067999999999998,0.045,,,
1061675,,59970.40363329975,-15.827,0.054000000000000006,,,
1061810,,59971.53421599977,-13.196,0.062,,,
1061938,,59972.734215600416,-15.719000000000001,0.043,,,
1062237,,59977.660904600285,-17.107,0.042,,,
1063667,,60000.46134949988,-15.347000000000001,0.086,,,
1063846,,60002.39541729959,-15.052,0.08,,,
1064254,,60007.427586600184,-13.302,0.075,,,
1064474,,60009.54594120011,-17.09,0.043,,,
1064583,,60010.670386999846,-14.220999999999998,0.059000000000000004,,,
1064684,,60011.616130200215,-13.545,0.065,,,
1064791,,60012.68989000004,-16.604,0.051,,,
1066070,,60024.52884610044,-16.13,0.053,,,
1066178,,60025.56083499966,-16.695999999999998,0.052000000000000005,,,
1066255,,60026.558991000056,-14.046,0.07200000000000001,,,
1066366,,60027.54371300014,-13.362,0.07400000000000001,,,
1066450,,60028.6066407999,-16.352,0.052000000000000005,,,
